"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7640","france","bordeaux","2020-03-19",33586077,"Centre ville (Bordeaux)",44.83759,-0.59318,"House","Entire home/apt",5,2,2,"$100.00",3,1125,0,100,3000
"7641","france","bordeaux","2020-03-19",33586419,"Villenave-d'Ornon",44.76416,-0.57434,"Guesthouse","Entire home/apt",4,2,2,"$70.00",2,1125,27,70,210
"7642","france","bordeaux","2020-03-19",33586776,"Eysines",44.89034,-0.6551,"Condominium","Entire home/apt",4,1,2,"$50.00",2,1125,0,50,1500
"7643","france","bordeaux","2020-03-19",33596574,"Bordeaux Sud",44.81713,-0.55244,"Condominium","Private room",2,1,1,"$26.00",1,1125,0,26,780
"7644","france","bordeaux","2020-03-19",33597140,"Centre ville (Bordeaux)",44.83536,-0.585,"Apartment","Entire home/apt",4,2,2,"$120.00",2,22,0,75,2250
"7645","france","bordeaux","2020-03-19",33597544,"Arlac",44.82061,-0.61785,"House","Entire home/apt",2,1,1,"$50.00",3,1125,0,40,1200
"7646","france","bordeaux","2020-03-19",33599025,"Talence",44.81966,-0.58493,"Apartment","Entire home/apt",6,2,3,"$95.00",1,1125,30,NA,0
"7647","france","bordeaux","2020-03-19",33599466,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83135,-0.60586,"Condominium","Entire home/apt",2,0,1,"$31.00",5,1125,0,37.2,1116
"7648","france","bordeaux","2020-03-19",33600255,"Talence",44.82453,-0.58963,"Villa","Private room",6,3,3,"$240.00",2,7,17,240,3120
"7649","france","bordeaux","2020-03-19",33605662,"Chartrons - Grand Parc - Jardin Public",44.85908,-0.57553,"Apartment","Entire home/apt",2,1,1,"$65.00",3,60,27,65,195
"7650","france","bordeaux","2020-03-19",33605975,"Plaisance-Loret-Maregue",44.86045,-0.5146,"Condominium","Entire home/apt",2,1,1,"$60.00",1,2,0,60,1800
"7651","france","bordeaux","2020-03-19",33608650,"Bgles",44.80643,-0.54802,"Apartment","Entire home/apt",6,2,3,"$100.00",3,1125,22,100,800
"7652","france","bordeaux","2020-03-19",33610080,"Gradignan",44.78417,-0.60429,"Condominium","Entire home/apt",4,2,1,"$50.00",4,1125,0,62,1860
"7653","france","bordeaux","2020-03-19",33622688,"Nansouty - Saint Gens",44.82277,-0.57458,"House","Private room",1,1,1,"$18.00",1,1,10,18.7,374
"7654","france","bordeaux","2020-03-19",33628069,"La Glacire",44.8283,-0.61482,"Condominium","Entire home/apt",2,1,1,"$30.00",4,1125,0,35.1,1053
"7655","france","bordeaux","2020-03-19",33630924,"Bordeaux Sud",44.83038,-0.57079,"Apartment","Entire home/apt",2,1,2,"$46.00",2,1125,0,55.1,1653
"7656","france","bordeaux","2020-03-19",33648652,"Le Bouscat",44.86272,-0.58546,"Apartment","Entire home/apt",4,1,1,"$58.00",3,1125,24,58,348
"7657","france","bordeaux","2020-03-19",33649367,"Caudran",44.84015,-0.61538,"House","Entire home/apt",4,3,3,"$320.00",2,120,29,200,200
"7658","france","bordeaux","2020-03-19",33653310,"Bordeaux Sud",44.83295,-0.56654,"Apartment","Entire home/apt",3,1,1,"$50.00",2,1125,0,55,1650
"7659","france","bordeaux","2020-03-19",33653503,"Bordeaux Sud",44.81831,-0.56521,"House","Entire home/apt",7,4,4,"$180.00",2,15,0,180,5400
"7660","france","bordeaux","2020-03-19",33657763,"Bgles",44.81623,-0.54229,"Loft","Private room",5,2,2,"$60.00",1,30,24,76,456
"7661","france","bordeaux","2020-03-19",33659218,"Talence",44.81919,-0.59394,"Loft","Entire home/apt",2,0,1,"$25.00",5,1125,23,35,245
"7662","france","bordeaux","2020-03-19",33661278,"Bordeaux Maritime",44.864,-0.57097,"Condominium","Entire home/apt",4,1,2,"$90.00",3,14,14,70,1120
"7663","france","bordeaux","2020-03-19",33662886,"Arlac",44.81831,-0.62455,"House","Entire home/apt",8,4,4,"$190.00",7,16,0,190,5700
"7664","france","bordeaux","2020-03-19",33667941,"Le Taillan-Mdoc",44.90915,-0.67398,"House","Private room",4,1,1,"$85.00",1,30,29,27,27
"7665","france","bordeaux","2020-03-19",33669656,"Arago-La Chataigneraie",44.79622,-0.64751,"Apartment","Entire home/apt",2,2,2,"$24.00",120,150,0,18,540
"7666","france","bordeaux","2020-03-19",33670928,"Bordeaux Sud",44.83294,-0.57428,"Apartment","Entire home/apt",5,2,2,"$60.00",2,1125,0,50,1500
"7667","france","bordeaux","2020-03-19",33676292,"Chartrons - Grand Parc - Jardin Public",44.84996,-0.57199,"Apartment","Entire home/apt",4,2,2,"$130.00",2,1125,9,140,2940
