"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","france","bordeaux","2020-01-26",28925,"Centre ville (Bordeaux)",44.8491,-0.5935,"House","Entire home/apt",12,5,8,"$24.00",2,21,0,275,8250
"2","france","bordeaux","2020-01-26",185534,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83063,-0.59331,"House","Private room",2,1,1,"$75.00",1,730,30,NA,0
"3","france","bordeaux","2020-01-26",218103,"Bgles",44.81418,-0.54842,"Apartment","Entire home/apt",4,1,1,"$100.00",2,21,0,100,3000
"4","france","bordeaux","2020-01-26",222887,"Bordeaux Sud",44.83635,-0.5659,"Apartment","Entire home/apt",4,2,3,"$175.00",3,120,14,174,2784
"5","france","bordeaux","2020-01-26",317273,"Chartrons - Grand Parc - Jardin Public",44.84734,-0.58034,"Apartment","Entire home/apt",3,1,1,"$155.00",3,120,27,126,378
"6","france","bordeaux","2020-01-26",317658,"Centre ville (Bordeaux)",44.83815,-0.56989,"Apartment","Entire home/apt",6,2,4,"$195.00",3,90,16,174,2436
"7","france","bordeaux","2020-01-26",333031,"Centre ville (Bordeaux)",44.84267,-0.57656,"Apartment","Entire home/apt",3,0,1,"$79.00",1,1125,19,75.1818181818182,827
"8","france","bordeaux","2020-01-26",365993,"Bordeaux Sud",44.81267,-0.55762,"Apartment","Entire home/apt",6,2,4,"$85.00",5,30,24,85,510
"9","france","bordeaux","2020-01-26",400306,"La Bastide",44.8439,-0.55831,"Condominium","Entire home/apt",2,1,1,"$59.00",2,1125,0,60.3,1809
"10","france","bordeaux","2020-01-26",403245,"Bordeaux Sud",44.83385,-0.57033,"Apartment","Entire home/apt",3,1,2,"$59.00",2,31,0,59,1770
"11","france","bordeaux","2020-01-26",408270,"Bgles",44.81412,-0.54641,"Apartment","Entire home/apt",4,1,1,"$85.00",2,21,0,85,2550
"12","france","bordeaux","2020-01-26",410267,"Bgles",44.81494,-0.54799,"Apartment","Entire home/apt",4,1,1,"$85.00",2,21,0,85,2550
"13","france","bordeaux","2020-01-26",412475,"Bgles",44.81428,-0.54875,"Apartment","Entire home/apt",4,1,1,"$85.00",2,21,0,85,2550
"14","france","bordeaux","2020-01-26",437127,"Chartrons - Grand Parc - Jardin Public",44.85636,-0.58518,"Apartment","Private room",2,1,1,"$45.00",2,1125,3,45.5925925925926,1231
"15","france","bordeaux","2020-01-26",438600,"Chartrons - Grand Parc - Jardin Public",44.85575,-0.5824,"Apartment","Private room",1,1,1,"$30.00",2,1125,2,30.5714285714286,856
"16","france","bordeaux","2020-01-26",450324,"Plaisance-Loret-Maregue",44.86238,-0.50698,"House","Entire home/apt",5,4,4,"$110.00",2,1125,0,110,3300
"17","france","bordeaux","2020-01-26",457462,"Talence",44.80935,-0.59991,"Apartment","Entire home/apt",4,2,2,"$75.00",2,21,0,75,2250
"18","france","bordeaux","2020-01-26",457640,"Talence",44.80907,-0.60034,"Apartment","Entire home/apt",4,2,2,"$80.00",2,30,0,80,2400
"19","france","bordeaux","2020-01-26",458580,"Bordeaux Sud",44.83424,-0.57022,"Apartment","Entire home/apt",4,1,2,"$35.00",28,300,0,35,1050
"20","france","bordeaux","2020-01-26",478369,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82968,-0.59534,"House","Entire home/apt",7,4,5,"$114.00",5,15,0,114,3420
"21","france","bordeaux","2020-01-26",482102,"Le Bouscat",44.85446,-0.59562,"Townhouse","Entire home/apt",12,6,7,"$185.00",2,21,15,185,2775
"22","france","bordeaux","2020-01-26",500193,"Bordeaux Sud",44.83118,-0.5628,"Apartment","Entire home/apt",4,2,2,"$100.00",1,14,18,100,1200
"23","france","bordeaux","2020-01-26",536436,"Centre ville (Bordeaux)",44.83911,-0.57311,"Apartment","Entire home/apt",2,NA,1,"$80.00",2,21,0,80,2400
"24","france","bordeaux","2020-01-26",543460,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82761,-0.59472,"Bed and breakfast","Hotel room",2,1,1,"$110.00",1,1125,8,115,2530
"25","france","bordeaux","2020-01-26",545440,"Chartrons - Grand Parc - Jardin Public",44.85657,-0.57796,"House","Entire home/apt",5,2,2,"$200.00",2,30,28,200,400
"26","france","bordeaux","2020-01-26",548827,"Centre ville (Bordeaux)",44.83978,-0.57301,"Bed and breakfast","Private room",2,1,1,"$110.00",1,6,8,110,2420
"27","france","bordeaux","2020-01-26",557526,"Talence",44.81216,-0.59949,"Apartment","Entire home/apt",3,2,1,"$79.00",3,21,0,79,2370
"28","france","bordeaux","2020-01-26",558936,"Chartrons - Grand Parc - Jardin Public",44.85385,-0.57186,"Apartment","Entire home/apt",8,4,4,"$130.00",1,125,29,130,130
"29","france","bordeaux","2020-01-26",568013,"Bordeaux Sud",44.8337,-0.56805,"House","Entire home/apt",7,3,6,"$90.00",4,21,0,90,2700
"30","france","bordeaux","2020-01-26",582745,"Le Bouscat",44.86429,-0.60536,"House","Entire home/apt",8,3,5,"$150.00",2,1125,15,155,2325
"31","france","bordeaux","2020-01-26",599263,"Centre ville (Bordeaux)",44.83828,-0.5762,"Apartment","Entire home/apt",4,2,2,"$120.00",3,15,0,117,3510
"32","france","bordeaux","2020-01-26",648539,"Bordeaux Sud",44.83103,-0.56652,"Apartment","Entire home/apt",4,1,1,"$29.00",30,1125,0,29,870
"33","france","bordeaux","2020-01-26",656926,"Bordeaux Sud",44.83421,-0.56205,"House","Private room",2,1,1,"$50.00",2,6,0,50,1500
"34","france","bordeaux","2020-01-26",667763,"Centre ville (Bordeaux)",44.83703,-0.56795,"Apartment","Entire home/apt",2,1,1,"$99.00",30,300,0,99,2970
"35","france","bordeaux","2020-01-26",670292,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82984,-0.58893,"Apartment","Entire home/apt",2,1,1,"$60.00",3,1125,0,60,1800
"36","france","bordeaux","2020-01-26",675853,"Bordeaux Sud",44.83266,-0.56264,"Apartment","Entire home/apt",4,3,3,"$80.00",90,150,18,80,960
"37","france","bordeaux","2020-01-26",709326,"Caudran",44.83948,-0.61874,"House","Private room",2,1,1,"$60.00",2,30,0,50,1500
"38","france","bordeaux","2020-01-26",724856,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83277,-0.59762,"House","Private room",2,1,1,"$45.00",2,1125,0,45,1350
"39","france","bordeaux","2020-01-26",749334,"Bordeaux Sud",44.83393,-0.56643,"Apartment","Entire home/apt",2,1,NA,"$25.00",14,30,0,25,750
"40","france","bordeaux","2020-01-26",752422,"Centre ville (Bordeaux)",44.84655,-0.58042,"Apartment","Entire home/apt",3,1,1,"$50.00",5,90,0,50,1500
"41","france","bordeaux","2020-01-26",765240,"Centre ville (Bordeaux)",44.84242,-0.57809,"Apartment","Entire home/apt",4,2,3,"$200.00",3,28,0,200,6000
"42","france","bordeaux","2020-01-26",776808,"Nansouty - Saint Gens",44.8256,-0.58388,"Bed and breakfast","Private room",2,1,1,"$80.00",2,15,24,82.6666666666667,496
"43","france","bordeaux","2020-01-26",777417,"Nansouty - Saint Gens",44.82579,-0.58352,"Bed and breakfast","Private room",3,1,2,"$89.00",2,31,22,94.5,756
