"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3416","belgium","brussels","2020-04-19",19586512,"Bruxelles",50.84564,4.35491,"Apartment","Private room",2,1,1,"$42.00",1,35,0,42,1260
"3417","belgium","brussels","2020-04-19",19587611,"Saint-Josse-ten-Noode",50.85273,4.37668,"Apartment","Entire home/apt",4,1,2,"$58.00",5,31,0,80,2400
"3418","belgium","brussels","2020-04-19",19597813,"Bruxelles",50.84603,4.35124,"Apartment","Private room",2,1,1,"$40.00",1,30,0,50,1500
"3419","belgium","brussels","2020-04-19",19608877,"Saint-Gilles",50.83238,4.35013,"Apartment","Private room",2,1,1,"$40.00",1,10,0,35,1050
"3420","belgium","brussels","2020-04-19",19613606,"Ixelles",50.82286,4.36582,"Other","Entire home/apt",3,0,2,"$36.00",3,30,0,36,1080
"3421","belgium","brussels","2020-04-19",19628635,"Etterbeek",50.82604,4.40144,"Apartment","Entire home/apt",3,1,2,"$35.00",5,1125,0,40.0666666666667,1202
"3422","belgium","brussels","2020-04-19",19629905,"Ixelles",50.83857,4.36667,"Apartment","Entire home/apt",2,1,1,"$150.00",1,1125,29,150,150
"3423","belgium","brussels","2020-04-19",19636818,"Saint-Gilles",50.82331,4.34252,"Apartment","Entire home/apt",3,1,1,"$33.00",6,35,0,40,1200
"3424","belgium","brussels","2020-04-19",19639331,"Ixelles",50.82737,4.37715,"Townhouse","Private room",1,0,1,"$18.00",10,14,0,18,540
"3425","belgium","brussels","2020-04-19",19640157,"Ixelles",50.81858,4.36823,"Apartment","Entire home/apt",3,1,1,"$50.00",4,1125,0,50,1500
"3426","belgium","brussels","2020-04-19",19646252,"Saint-Gilles",50.82847,4.34503,"Loft","Entire home/apt",4,3,3,"$120.00",3,1125,0,120,3600
"3427","belgium","brussels","2020-04-19",19647295,"Saint-Gilles",50.83173,4.35329,"Apartment","Entire home/apt",4,2,4,"$102.00",5,1125,0,46,1380
"3428","belgium","brussels","2020-04-19",19647992,"Ixelles",50.82345,4.36149,"Apartment","Entire home/apt",2,1,1,"$40.00",3,1125,0,40,1200
