"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"4001","spain","barcelona","2020-05-11",10690299,"la Bordeta",41.37203,2.13848,"Apartment","Entire home/apt",4,2,2,"$128.00",2,1125,28,194,388
"4002","spain","barcelona","2020-05-11",10692920,"el Barri Gòtic",41.3807,2.17556,"Apartment","Entire home/apt",4,1,1,"$40.00",32,1125,0,40,1200
"4003","spain","barcelona","2020-05-11",10693736,"la Bordeta",41.37203,2.13848,"Apartment","Entire home/apt",4,2,2,"$115.00",2,1125,26,164,656
"4004","spain","barcelona","2020-05-11",10694127,"la Bordeta",41.37203,2.13848,"Apartment","Entire home/apt",3,2,2,"$125.00",2,1125,20,179,1790
"4005","spain","barcelona","2020-05-11",10697821,"el Fort Pienc",41.39691,2.18195,"Apartment","Private room",2,1,2,"$34.00",2,9,29,34,34
"4006","spain","barcelona","2020-05-11",10700849,"el Poble Sec",41.37223,2.16183,"Apartment","Private room",2,1,1,"$55.00",2,1124,0,55,1650
"4007","spain","barcelona","2020-05-11",10706897,"el Raval",41.37607,2.16767,"House","Private room",2,2,2,"$60.00",4,7,28,60,120
"4008","spain","barcelona","2020-05-11",10707849,"el Barri Gòtic",41.3805,2.17742,"Apartment","Private room",2,1,2,"$20.00",2,7,9,33.4761904761905,703
"4009","spain","barcelona","2020-05-11",10713417,"Sant Pere, Santa Caterina i la Ribera",41.38799,2.17604,"Loft","Private room",1,1,1,"$37.00",30,1125,30,NA,0
"4010","spain","barcelona","2020-05-11",10716366,"el Parc i la Llacuna del Poblenou",41.39058,2.18389,"Apartment","Entire home/apt",4,3,3,"$50.00",32,1125,8,50,1100
"4011","spain","barcelona","2020-05-11",10716793,"la Sagrada Família",41.41035,2.17519,"Apartment","Private room",2,1,1,"$15.00",1,1125,0,15,450
"4012","spain","barcelona","2020-05-11",10724048,"el Clot",41.41389,2.1926,"Apartment","Private room",1,1,1,"$600.00",3,1125,0,600,18000
"4013","spain","barcelona","2020-05-11",10727331,"Hostafrancs",41.3762,2.14661,"Apartment","Entire home/apt",4,2,3,"$49.00",5,89,10,60,1200
"4014","spain","barcelona","2020-05-11",10736948,"Sant Antoni",41.37815,2.15373,"Apartment","Private room",1,1,1,"$25.00",5,1125,29,27,27
"4015","spain","barcelona","2020-05-11",10737502,"la Sagrada Família",41.40171,2.17831,"Apartment","Entire home/apt",4,2,2,"$90.00",2,1125,29,65,65
"4016","spain","barcelona","2020-05-11",10737758,"el Raval",41.37505,2.1745,"Apartment","Entire home/apt",6,3,4,"$300.00",3,1124,29,190,190
"4017","spain","barcelona","2020-05-11",10745984,"el Baix Guinardó",41.41215,2.16868,"Apartment","Private room",1,1,1,"$24.00",19,180,30,NA,0
"4018","spain","barcelona","2020-05-11",10752315,"la Vila de Gràcia",41.40036,2.16397,"Apartment","Private room",1,1,1,"$26.00",7,66,0,26,780
"4019","spain","barcelona","2020-05-11",10756694,"la Dreta de l'Eixample",41.39902,2.17234,"Apartment","Private room",1,1,1,"$25.00",2,5,0,26.3333333333333,790
"4020","spain","barcelona","2020-05-11",10759270,"la Vila de Gràcia",41.39984,2.15232,"Apartment","Private room",2,1,1,"$150.00",1,1125,0,150,4500
"4021","spain","barcelona","2020-05-11",10776215,"l'Antiga Esquerra de l'Eixample",41.38571,2.1573,"Apartment","Entire home/apt",5,1,1,"$44.00",32,1125,28,44,88
"4022","spain","barcelona","2020-05-11",10781555,"el Barri Gòtic",41.38035,2.18057,"Apartment","Entire home/apt",5,2,4,"$60.00",1,1125,30,NA,0
"4023","spain","barcelona","2020-05-11",10784053,"la Sagrada Família",41.40372,2.1721,"Apartment","Entire home/apt",12,4,10,"$170.00",1,1125,30,NA,0
"4024","spain","barcelona","2020-05-11",10792309,"Sant Pere, Santa Caterina i la Ribera",41.38626,2.18014,"Apartment","Entire home/apt",4,1,2,"$50.00",32,800,30,NA,0
"4025","spain","barcelona","2020-05-11",10802188,"Sant Pere, Santa Caterina i la Ribera",41.38618,2.17817,"Apartment","Entire home/apt",4,1,1,"$95.00",30,359,30,NA,0
"4026","spain","barcelona","2020-05-11",10805338,"el Fort Pienc",41.39962,2.17574,"Apartment","Entire home/apt",4,2,2,"$200.00",4,60,0,200,6000
"4027","spain","barcelona","2020-05-11",10818488,"la Dreta de l'Eixample",41.39533,2.15946,"Apartment","Entire home/apt",4,2,3,"$150.00",32,365,30,NA,0
"4028","spain","barcelona","2020-05-11",10822633,"la Vila de Gràcia",41.40195,2.15517,"Apartment","Private room",1,1,1,"$26.00",4,1125,21,28.4444444444444,256
"4029","spain","barcelona","2020-05-11",10823019,"Sant Pere, Santa Caterina i la Ribera",41.38411,2.18199,"Apartment","Entire home/apt",4,2,3,"$95.00",32,300,30,NA,0
"4030","spain","barcelona","2020-05-11",10823776,"el Raval",41.37913,2.16435,"Apartment","Entire home/apt",2,1,2,"$35.00",35,350,17,35,455
"4031","spain","barcelona","2020-05-11",10829868,"la Nova Esquerra de l'Eixample",41.38125,2.15016,"Apartment","Private room",2,1,1,"$80.00",3,14,0,77.8666666666667,2336
"4032","spain","barcelona","2020-05-11",10830088,"la Dreta de l'Eixample",41.3924,2.17831,"Apartment","Private room",1,1,2,"$83.00",1,1125,0,83,2490
"4033","spain","barcelona","2020-05-11",10832320,"el Barri Gòtic",41.38171,2.17602,"Apartment","Entire home/apt",4,1,3,"$150.00",3,1125,30,NA,0
"4034","spain","barcelona","2020-05-11",10846280,"Sants - Badal",41.37532,2.12574,"Apartment","Entire home/apt",4,3,6,"$50.00",33,365,5,50,1250
"4035","spain","barcelona","2020-05-11",10847264,"la Maternitat i Sant Ramon",41.38458,2.12685,"Apartment","Private room",1,1,1,"$27.00",1,1125,21,27,243
"4036","spain","barcelona","2020-05-11",10850561,"Sant Gervasi - Galvany",41.39808,2.14603,"Serviced apartment","Private room",1,1,1,"$30.00",30,1125,0,30,900
"4037","spain","barcelona","2020-05-11",10850926,"Sant Gervasi - Galvany",41.39691,2.14762,"Serviced apartment","Private room",1,1,1,"$23.00",32,1125,0,23,690
"4038","spain","barcelona","2020-05-11",10851166,"Sant Gervasi - Galvany",41.39654,2.14756,"Serviced apartment","Private room",1,1,1,"$26.00",32,1125,0,26,780
"4039","spain","barcelona","2020-05-11",10851431,"Sant Gervasi - Galvany",41.39775,2.14717,"Serviced apartment","Private room",1,1,1,"$28.00",32,1125,29,28,28
"4040","spain","barcelona","2020-05-11",10851636,"Sant Gervasi - Galvany",41.39827,2.14752,"Serviced apartment","Private room",1,1,1,"$28.00",32,1125,0,28,840
"4041","spain","barcelona","2020-05-11",10851790,"Sant Gervasi - Galvany",41.39646,2.14724,"Serviced apartment","Private room",2,1,2,"$33.00",32,1125,0,33,990
"4042","spain","barcelona","2020-05-11",10854851,"el Congrés i els Indians",41.42377,2.18329,"Apartment","Private room",2,1,1,"$2,000.00",1,1125,28,2000,4000
"4043","spain","barcelona","2020-05-11",10860190,"Sants",41.37602,2.13145,"Apartment","Private room",1,3,3,"$12.00",31,365,23,15,105
"4044","spain","barcelona","2020-05-11",10869502,"Sant Gervasi - Galvany",41.40105,2.14855,"Apartment","Entire home/apt",4,1,2,"$110.00",2,1125,22,110,880
"4045","spain","barcelona","2020-05-11",10873746,"la Nova Esquerra de l'Eixample",41.38199,2.15577,"Serviced apartment","Private room",2,1,2,"$32.00",32,1125,0,32,960
"4046","spain","barcelona","2020-05-11",10873882,"la Nova Esquerra de l'Eixample",41.38024,2.15539,"Serviced apartment","Private room",1,1,1,"$30.00",32,1125,0,30,900
"4047","spain","barcelona","2020-05-11",10874108,"Sant Antoni",41.38032,2.15619,"Serviced apartment","Private room",1,1,1,"$31.00",32,1125,0,31,930
"4048","spain","barcelona","2020-05-11",10874566,"la Nova Esquerra de l'Eixample",41.38056,2.15573,"Serviced apartment","Private room",1,1,1,"$28.00",32,1125,0,28,840
"4049","spain","barcelona","2020-05-11",10874782,"la Nova Esquerra de l'Eixample",41.38154,2.15581,"Serviced apartment","Private room",1,1,1,"$30.00",32,1125,0,30,900
"4050","spain","barcelona","2020-05-11",10874948,"la Nova Esquerra de l'Eixample",41.38044,2.15598,"Serviced apartment","Private room",1,1,1,"$28.00",32,1125,0,28,840
"4051","spain","barcelona","2020-05-11",10875161,"la Nova Esquerra de l'Eixample",41.38156,2.15547,"Serviced apartment","Private room",1,1,1,"$28.00",30,1125,0,28,840
"4052","spain","barcelona","2020-05-11",10877699,"Diagonal Mar i el Front Marítim del Poblenou",41.40126,2.20996,"Apartment","Entire home/apt",4,2,3,"$47.00",32,190,0,73.3333333333333,2200
"4053","spain","barcelona","2020-05-11",10878313,"la Vila de Gràcia",41.40629,2.15899,"Apartment","Entire home/apt",6,2,4,"$65.00",1,1125,30,NA,0
"4054","spain","barcelona","2020-05-11",10878390,"Diagonal Mar i el Front Marítim del Poblenou",41.40105,2.2086,"Apartment","Entire home/apt",4,2,3,"$47.00",32,190,0,73.3333333333333,2200
"4055","spain","barcelona","2020-05-11",10879142,"el Raval",41.38135,2.16556,"Apartment","Private room",4,1,2,"$75.00",3,1125,0,81.6666666666667,2450
"4056","spain","barcelona","2020-05-11",10880169,"el Poblenou",41.39635,2.20099,"Apartment","Entire home/apt",4,2,2,"$122.00",1,1125,29,45,45
"4057","spain","barcelona","2020-05-11",10880856,"la Dreta de l'Eixample",41.39907,2.16517,"Apartment","Private room",1,1,1,"$30.00",1,6,0,35.3333333333333,1060
"4058","spain","barcelona","2020-05-11",10892193,"Sant Pere, Santa Caterina i la Ribera",41.38427,2.18049,"Guest suite","Entire home/apt",2,1,1,"$100.00",32,350,0,100,3000
"4059","spain","barcelona","2020-05-11",10893207,"la Vila de Gràcia",41.39911,2.16235,"House","Entire home/apt",6,3,3,"$220.00",3,1124,30,NA,0
"4060","spain","barcelona","2020-05-11",10894127,"la Nova Esquerra de l'Eixample",41.38068,2.15569,"Serviced apartment","Private room",1,1,1,"$30.00",32,1125,0,30,900
"4061","spain","barcelona","2020-05-11",10897106,"el Fort Pienc",41.39976,2.18393,"Apartment","Entire home/apt",2,1,1,"$70.00",3,1125,0,70,2100
"4062","spain","barcelona","2020-05-11",10897247,"la Nova Esquerra de l'Eixample",41.38306,2.15081,"Apartment","Private room",2,1,1,"$49.00",1,1125,0,49,1470
"4063","spain","barcelona","2020-05-11",10897779,"la Vila de Gràcia",41.39888,2.16226,"Apartment","Entire home/apt",5,3,5,"$145.00",3,1125,30,NA,0
"4064","spain","barcelona","2020-05-11",10898550,"el Raval",41.37806,2.16895,"Apartment","Private room",2,1,1,"$54.00",2,36,30,NA,0
"4065","spain","barcelona","2020-05-11",10903401,"el Fort Pienc",41.39811,2.17653,"Apartment","Private room",2,1,2,"$20.00",1,1125,0,20,600
"4066","spain","barcelona","2020-05-11",10915862,"la Vila de Gràcia",41.40401,2.15439,"Apartment","Private room",2,1,1,"$180.00",1,1125,0,180,5400
"4067","spain","barcelona","2020-05-11",10916769,"el Guinardó",41.42393,2.17655,"Apartment","Private room",1,1,1,"$25.00",2,15,29,25,25
"4068","spain","barcelona","2020-05-11",10919397,"la Sagrada Família",41.401,2.1769,"Apartment","Private room",2,1,1,"$28.00",1,30,18,47.8333333333333,574
"4069","spain","barcelona","2020-05-11",10920813,"Diagonal Mar i el Front Marítim del Poblenou",41.41003,2.21057,"Apartment","Entire home/apt",7,3,6,"$65.00",3,1125,30,NA,0
