"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"60","belgium","brussels","2020-02-20",385698,"Saint-Josse-ten-Noode",50.85242,4.36881,"Apartment","Private room",2,1,1,"$150.00",1,10,19,120,1320
"61","belgium","brussels","2020-02-20",405932,"Ixelles",50.82219,4.355,"Bed and breakfast","Private room",5,1,5,"$55.00",2,21,12,55,990
"62","belgium","brussels","2020-02-20",407328,"Saint-Gilles",50.83369,4.33616,"Apartment","Entire home/apt",4,1,1,"$70.00",3,1125,7,74.3478260869565,1710
"63","belgium","brussels","2020-02-20",417906,"Ixelles",50.82025,4.36152,"Apartment","Entire home/apt",2,1,1,"$65.00",2,145,26,68,272
"64","belgium","brussels","2020-02-20",429409,"Molenbeek-Saint-Jean",50.86311,4.34463,"Apartment","Entire home/apt",4,1,4,"$60.00",5,1124,9,60,1260
"65","belgium","brussels","2020-02-20",431433,"Ixelles",50.82268,4.36201,"Apartment","Entire home/apt",6,2,3,"$60.00",4,30,0,65,1950
"66","belgium","brussels","2020-02-20",441012,"Forest",50.81676,4.33828,"Apartment","Entire home/apt",4,1,2,"$60.00",5,1125,6,60,1440
"67","belgium","brussels","2020-02-20",442191,"Uccle",50.80268,4.34011,"Apartment","Entire home/apt",4,2,3,"$100.00",3,20,20,100,1000
"68","belgium","brussels","2020-02-20",443355,"Saint-Gilles",50.83083,4.35021,"Apartment","Private room",3,1,2,"$45.00",30,300,0,45,1350
"69","belgium","brussels","2020-02-20",444866,"Bruxelles",50.84464,4.35197,"Apartment","Entire home/apt",6,3,6,"$249.00",2,1125,11,327.947368421053,6231
"70","belgium","brussels","2020-02-20",448217,"Saint-Gilles",50.82906,4.34906,"Bed and breakfast","Private room",1,1,1,"$48.00",2,7,14,48,768
"71","belgium","brussels","2020-02-20",448674,"Bruxelles",50.84932,4.35284,"Serviced apartment","Entire home/apt",4,1,2,"$86.00",2,35,10,111,2220
"72","belgium","brussels","2020-02-20",469616,"Woluwe-Saint-Pierre",50.82716,4.46172,"Apartment","Entire home/apt",2,2,2,"$110.00",2,7,0,180,5400
"73","belgium","brussels","2020-02-20",489081,"Saint-Gilles",50.8299,4.35006,"Apartment","Entire home/apt",7,2,4,"$85.00",14,200,0,85,2550
"74","belgium","brussels","2020-02-20",510929,"Saint-Josse-ten-Noode",50.85411,4.37615,"Apartment","Private room",1,1,1,"$30.00",3,14,8,34.8636363636364,767
"75","belgium","brussels","2020-02-20",516715,"Bruxelles",50.84437,4.35211,"Apartment","Entire home/apt",2,1,1,"$105.00",2,30,0,105,3150
"76","belgium","brussels","2020-02-20",522520,"Bruxelles",50.84406,4.34415,"Apartment","Entire home/apt",2,1,3,"$32.00",92,360,19,32,352
"77","belgium","brussels","2020-02-20",534482,"Molenbeek-Saint-Jean",50.84938,4.31413,"Apartment","Entire home/apt",4,2,2,"$85.00",2,1125,29,90,90
"78","belgium","brussels","2020-02-20",540081,"Ixelles",50.81729,4.35462,"Apartment","Entire home/apt",4,2,3,"$147.00",4,180,9,142.238095238095,2987
"79","belgium","brussels","2020-02-20",540234,"Ixelles",50.83565,4.36487,"Apartment","Entire home/apt",2,1,1,"$70.00",2,120,4,70,1820
"80","belgium","brussels","2020-02-20",540825,"Schaerbeek",50.85367,4.38064,"House","Entire home/apt",4,3,3,"$110.00",4,365,0,110,3300
"81","belgium","brussels","2020-02-20",541182,"Bruxelles",50.8579,4.35194,"Loft","Entire home/apt",4,2,2,"$100.00",3,1124,8,99.4090909090909,2187
"82","belgium","brussels","2020-02-20",543729,"Uccle",50.80718,4.33382,"Apartment","Private room",1,1,1,"$25.00",1,1125,0,25,750
"83","belgium","brussels","2020-02-20",544762,"Ixelles",50.83695,4.3637,"Apartment","Entire home/apt",4,1,2,"$70.00",1,1125,15,69,1035
"84","belgium","brussels","2020-02-20",551296,"Saint-Gilles",50.82617,4.33853,"Apartment","Entire home/apt",4,2,2,"$60.00",4,25,0,60,1800
"85","belgium","brussels","2020-02-20",552123,"Ixelles",50.83222,4.37338,"Apartment","Entire home/apt",4,2,2,"$135.00",120,1125,0,136.8,4104
"86","belgium","brussels","2020-02-20",592270,"Bruxelles",50.85651,4.35139,"Townhouse","Entire home/apt",8,2,4,"$80.00",1,365,29,690,690
"87","belgium","brussels","2020-02-20",605108,"Bruxelles",50.8477,4.34123,"Apartment","Private room",3,1,1,"$59.00",3,60,30,NA,0
"88","belgium","brussels","2020-02-20",623192,"Bruxelles",50.84264,4.34898,"Apartment","Entire home/apt",2,1,1,"$55.00",3,60,5,46.48,1162
"89","belgium","brussels","2020-02-20",623256,"Bruxelles",50.84207,4.34761,"Apartment","Private room",2,1,1,"$45.00",3,60,14,45,720
"90","belgium","brussels","2020-02-20",630444,"Forest",50.82113,4.32047,"Apartment","Entire home/apt",4,1,2,"$35.00",30,1125,0,35,1050
"91","belgium","brussels","2020-02-20",659834,"Bruxelles",50.84646,4.342,"Loft","Entire home/apt",3,1,1,"$65.00",2,1125,17,65,845
"92","belgium","brussels","2020-02-20",666495,"Anderlecht",50.83392,4.32795,"Apartment","Private room",2,1,2,"$78.00",2,1125,0,81.6,2448
"93","belgium","brussels","2020-02-20",678139,"Ixelles",50.83026,4.36418,"Apartment","Entire home/apt",4,1,1,"$54.00",5,800,0,90,2700
"94","belgium","brussels","2020-02-20",684012,"Bruxelles",50.82291,4.36983,"Apartment","Private room",2,1,1,"$34.00",2,5,13,43,731
"95","belgium","brussels","2020-02-20",686148,"Bruxelles",50.84543,4.34545,"Apartment","Entire home/apt",2,1,1,"$29.00",92,181,29,29,29
"96","belgium","brussels","2020-02-20",688398,"Saint-Gilles",50.83016,4.34492,"Apartment","Entire home/apt",2,1,1,"$45.00",3,1825,0,49,1470
"97","belgium","brussels","2020-02-20",697502,"Forest",50.81955,4.32645,"Loft","Entire home/apt",8,4,6,"$240.00",1,14,30,NA,0
"98","belgium","brussels","2020-02-20",701220,"Forest",50.81873,4.32681,"Apartment","Entire home/apt",5,1,1,"$69.00",2,1125,0,69,2070
"99","belgium","brussels","2020-02-20",702465,"Anderlecht",50.84105,4.33798,"Apartment","Entire home/apt",4,2,2,"$70.00",4,365,0,80.0666666666667,2402
"100","belgium","brussels","2020-02-20",741180,"Bruxelles",50.84642,4.34786,"Apartment","Entire home/apt",2,0,1,"$85.00",3,1125,3,64.7777777777778,1749
"101","belgium","brussels","2020-02-20",746595,"Forest",50.82256,4.32686,"Apartment","Entire home/apt",6,3,4,"$130.00",2,30,10,102.8,2056
"102","belgium","brussels","2020-02-20",753573,"Bruxelles",50.84956,4.38654,"Apartment","Private room",3,1,3,"$44.00",1,14,19,44,484
"103","belgium","brussels","2020-02-20",766155,"Woluwe-Saint-Lambert",50.843,4.42473,"Apartment","Entire home/apt",2,0,1,"$60.00",2,32,5,60,1500
"104","belgium","brussels","2020-02-20",767742,"Saint-Gilles",50.83219,4.34025,"Apartment","Entire home/apt",2,1,1,"$80.00",1,1125,0,80,2400
"105","belgium","brussels","2020-02-20",772975,"Bruxelles",50.84191,4.34521,"Apartment","Entire home/apt",4,2,2,"$80.00",4,365,0,80,2400
"106","belgium","brussels","2020-02-20",785852,"Bruxelles",50.85005,4.34295,"Apartment","Entire home/apt",2,1,1,"$70.00",3,150,0,72.7,2181
"107","belgium","brussels","2020-02-20",796035,"Saint-Gilles",50.82507,4.35778,"Apartment","Entire home/apt",4,1,2,"$120.00",2,30,2,120,3360
"108","belgium","brussels","2020-02-20",796763,"Bruxelles",50.84954,4.36657,"Apartment","Entire home/apt",2,1,1,"$50.00",1,365,6,38.5833333333333,926
"109","belgium","brussels","2020-02-20",796995,"Bruxelles",50.84961,4.36777,"Apartment","Entire home/apt",4,2,2,"$110.00",1,1095,2,62.8571428571429,1760
"110","belgium","brussels","2020-02-20",797022,"Bruxelles",50.84931,4.3675,"Apartment","Entire home/apt",4,1,3,"$100.00",1,1095,10,53.6,1072
"111","belgium","brussels","2020-02-20",797781,"Bruxelles",50.84682,4.38894,"Townhouse","Private room",2,1,2,"$60.00",3,365,0,55,1650
"112","belgium","brussels","2020-02-20",805365,"Saint-Gilles",50.8339,4.35492,"Apartment","Entire home/apt",4,2,3,"$65.00",3,1125,0,65,1950
"113","belgium","brussels","2020-02-20",807834,"Bruxelles",50.83831,4.35072,"Condominium","Entire home/apt",3,1,3,"$85.00",1,1124,6,85,2040
"114","belgium","brussels","2020-02-20",811507,"Bruxelles",50.84632,4.37503,"Apartment","Entire home/apt",4,1,2,"$48.00",6,1005,0,50.0333333333333,1501
"115","belgium","brussels","2020-02-20",811769,"Bruxelles",50.84808,4.36623,"Loft","Entire home/apt",4,1,2,"$80.00",1,1000,5,71.36,1784
"116","belgium","brussels","2020-02-20",812232,"Bruxelles",50.8492,4.35161,"Serviced apartment","Entire home/apt",4,1,2,"$81.00",1,99,11,93.8947368421053,1784
"117","belgium","brussels","2020-02-20",817887,"Bruxelles",50.85112,4.35929,"Loft","Entire home/apt",2,1,1,"$75.00",2,90,5,76.24,1906
"118","belgium","brussels","2020-02-20",820616,"Saint-Gilles",50.83193,4.3534,"Apartment","Entire home/apt",3,1,3,"$70.00",91,1125,0,88,2640
"119","belgium","brussels","2020-02-20",820940,"Koekelberg",50.86088,4.32788,"Bed and breakfast","Private room",5,2,3,"$95.00",2,29,21,100.666666666667,906
"120","belgium","brussels","2020-02-20",823737,"Bruxelles",50.84487,4.38418,"Guest suite","Private room",3,2,2,"$95.00",1,1125,17,116.307692307692,1512
"121","belgium","brussels","2020-02-20",824830,"Saint-Gilles",50.83252,4.35436,"Loft","Entire home/apt",3,1,3,"$70.00",91,1125,0,88,2640
"122","belgium","brussels","2020-02-20",837815,"Bruxelles",50.84664,4.3826,"Guest suite","Private room",2,1,1,"$65.00",1,1125,19,109.090909090909,1200
"123","belgium","brussels","2020-02-20",838973,"Bruxelles",50.84319,4.34789,"Loft","Entire home/apt",2,1,1,"$110.00",4,365,9,103.333333333333,2170
"124","belgium","brussels","2020-02-20",840670,"Bruxelles",50.85032,4.38326,"Apartment","Private room",2,1,1,"$25.00",3,365,0,25,750
"125","belgium","brussels","2020-02-20",845565,"Auderghem",50.80225,4.43429,"House","Entire home/apt",5,3,4,"$120.00",30,365,30,NA,0
"126","belgium","brussels","2020-02-20",845573,"Auderghem",50.80411,4.43402,"House","Entire home/apt",5,3,5,"$130.00",28,365,21,105,945
"127","belgium","brussels","2020-02-20",847618,"Bruxelles",50.88914,4.34229,"Townhouse","Private room",1,1,1,"$80.00",14,365,0,70,2100
"128","belgium","brussels","2020-02-20",853991,"Bruxelles",50.84806,4.35334,"Serviced apartment","Entire home/apt",6,2,4,"$150.00",2,125,16,162.5,2275
"129","belgium","brussels","2020-02-20",856316,"Bruxelles",50.84146,4.34614,"Apartment","Entire home/apt",2,1,1,"$70.00",2,1125,4,70.3076923076923,1828
"130","belgium","brussels","2020-02-20",856337,"Molenbeek-Saint-Jean",50.85531,4.3064,"Condominium","Private room",2,1,1,"$40.00",1,2,20,43.3,433
"131","belgium","brussels","2020-02-20",864415,"Ixelles",50.83824,4.36762,"Apartment","Entire home/apt",2,1,2,"$70.00",2,120,4,70,1820
"132","belgium","brussels","2020-02-20",865982,"Woluwe-Saint-Lambert",50.84395,4.41325,"Apartment","Private room",3,1,1,"$30.00",2,365,0,35,1050
"133","belgium","brussels","2020-02-20",866957,"Uccle",50.81333,4.3459,"Apartment","Entire home/apt",2,1,1,"$85.00",2,30,22,80,640
"134","belgium","brussels","2020-02-20",870791,"Ixelles",50.83256,4.37327,"Apartment","Private room",1,1,1,"$30.00",3,65,3,30,810
"135","belgium","brussels","2020-02-20",871638,"Evere",50.87589,4.39696,"Loft","Entire home/apt",5,2,3,"$40.00",2,30,4,40,1040
"136","belgium","brussels","2020-02-20",880402,"Bruxelles",50.84209,4.34546,"Apartment","Entire home/apt",2,1,1,"$70.00",3,1125,0,63,1890
"137","belgium","brussels","2020-02-20",888251,"Ixelles",50.83456,4.3605,"House","Private room",2,1,1,"$65.00",2,90,8,54,1188
"138","belgium","brussels","2020-02-20",898284,"Bruxelles",50.84927,4.35111,"Serviced apartment","Entire home/apt",6,2,3,"$114.00",1,99,4,119,3094
"139","belgium","brussels","2020-02-20",901256,"Uccle",50.79182,4.32354,"House","Entire home/apt",8,4,10,"$125.00",2,1125,0,125,3750
"140","belgium","brussels","2020-02-20",905055,"Bruxelles",50.85196,4.34581,"Townhouse","Private room",2,1,1,"$74.00",2,180,7,62.0869565217391,1428
"141","belgium","brussels","2020-02-20",907555,"Saint-Gilles",50.82895,4.34273,"Apartment","Entire home/apt",2,1,2,"$80.00",1,1125,0,80,2400
"142","belgium","brussels","2020-02-20",913408,"Forest",50.82013,4.35081,"House","Private room",2,1,1,"$53.00",10,1125,0,53,1590
"143","belgium","brussels","2020-02-20",914739,"Koekelberg",50.86316,4.32615,"House","Entire home/apt",1,3,NA,"$125.00",14,30,30,NA,0
"144","belgium","brussels","2020-02-20",933649,"Watermael-Boitsfort",50.81205,4.39461,"House","Entire home/apt",4,2,3,"$150.00",5,90,0,150,4500
"145","belgium","brussels","2020-02-20",938771,"Bruxelles",50.87203,4.34795,"Loft","Entire home/apt",2,1,0,"$90.00",2,90,12,90,1620
"146","belgium","brussels","2020-02-20",941279,"Ixelles",50.83446,4.37039,"Apartment","Entire home/apt",2,1,1,"$65.00",1,1125,0,65,1950
"147","belgium","brussels","2020-02-20",952213,"Saint-Josse-ten-Noode",50.85399,4.36859,"Apartment","Entire home/apt",3,1,1,"$65.00",3,1000,12,70.2777777777778,1265
"148","belgium","brussels","2020-02-20",956076,"Forest",50.81887,4.34316,"Apartment","Entire home/apt",2,1,1,"$45.00",2,7,6,49.7916666666667,1195
"149","belgium","brussels","2020-02-20",957524,"Saint-Josse-ten-Noode",50.85397,4.37615,"Apartment","Entire home/apt",4,2,3,"$62.00",3,30,12,63.7777777777778,1148
"150","belgium","brussels","2020-02-20",964913,"Etterbeek",50.83326,4.40362,"Apartment","Entire home/apt",3,1,2,"$60.00",1,1125,0,52.5333333333333,1576
"151","belgium","brussels","2020-02-20",966899,"Schaerbeek",50.85647,4.40068,"House","Private room",2,1,1,"$30.00",1,1125,13,30.8823529411765,525
"152","belgium","brussels","2020-02-20",967338,"Woluwe-Saint-Lambert",50.84775,4.4319,"House","Private room",2,1,1,"$40.00",21,365,0,40,1200
"153","belgium","brussels","2020-02-20",972913,"Bruxelles",50.82772,4.36261,"Apartment","Entire home/apt",4,1,2,"$115.00",3,365,18,110,1320
"154","belgium","brussels","2020-02-20",973238,"Molenbeek-Saint-Jean",50.86305,4.33991,"Apartment","Entire home/apt",2,1,2,"$40.00",3,1125,4,40,1040
"155","belgium","brussels","2020-02-20",981248,"Bruxelles",50.84852,4.34794,"Serviced apartment","Entire home/apt",8,3,6,"$142.00",1,90,25,208,1040
"156","belgium","brussels","2020-02-20",982587,"Bruxelles",50.84841,4.36758,"Apartment","Entire home/apt",2,1,1,"$70.00",1,1125,0,55.0666666666667,1652
"157","belgium","brussels","2020-02-20",982723,"Ixelles",50.83189,4.37213,"Apartment","Entire home/apt",3,1,1,"$60.00",90,1000,0,50,1500
"158","belgium","brussels","2020-02-20",985143,"Ixelles",50.83713,4.36476,"Apartment","Private room",2,1,1,"$42.00",1,5,5,45.44,1136
"159","belgium","brussels","2020-02-20",992573,"Woluwe-Saint-Lambert",50.86204,4.42691,"Villa","Private room",2,1,1,"$39.00",3,14,16,39,546
"160","belgium","brussels","2020-02-20",992623,"Etterbeek",50.83317,4.40409,"Apartment","Entire home/apt",3,1,2,"$65.00",1,1125,15,44.1333333333333,662
"161","belgium","brussels","2020-02-20",1007521,"Jette",50.87204,4.32931,"Apartment","Entire home/apt",2,1,1,"$50.00",2,7,30,NA,0
"162","belgium","brussels","2020-02-20",1007943,"Bruxelles",50.8379,4.34267,"Apartment","Entire home/apt",2,1,1,"$50.00",3,90,1,50.0689655172414,1452
"163","belgium","brussels","2020-02-20",1012995,"Ixelles",50.8165,4.39274,"Apartment","Entire home/apt",2,1,1,"$52.00",3,1125,0,52,1560
"164","belgium","brussels","2020-02-20",1013605,"Ixelles",50.82537,4.36301,"Apartment","Entire home/apt",2,1,1,"$90.00",7,150,0,79,2370
"165","belgium","brussels","2020-02-20",1017600,"Watermael-Boitsfort",50.81001,4.39525,"House","Entire home/apt",8,4,5,"$160.00",3,1125,23,480,3360
"166","belgium","brussels","2020-02-20",1027955,"Bruxelles",50.84805,4.37665,"Apartment","Entire home/apt",2,1,1,"$49.00",20,1125,0,50.8,1524
"167","belgium","brussels","2020-02-20",1039139,"Bruxelles",50.847,4.33945,"Condominium","Entire home/apt",2,1,1,"$68.00",2,100,10,100.25,2005
"168","belgium","brussels","2020-02-20",1041131,"Forest",50.82623,4.33131,"Apartment","Entire home/apt",4,2,2,"$75.00",2,90,0,70,2100
"169","belgium","brussels","2020-02-20",1047270,"Bruxelles",50.82467,4.36609,"Loft","Entire home/apt",3,2,2,"$90.00",3,1125,10,81.6,1632
"170","belgium","brussels","2020-02-20",1050095,"Etterbeek",50.83295,4.40344,"Apartment","Entire home/apt",3,1,2,"$100.00",1,1125,8,39.2727272727273,864
"171","belgium","brussels","2020-02-20",1050484,"Etterbeek",50.84051,4.39711,"Apartment","Entire home/apt",2,1,1,"$200.00",2,28,30,NA,0
"172","belgium","brussels","2020-02-20",1052516,"Bruxelles",50.85291,4.34489,"Apartment","Entire home/apt",3,1,1,"$55.00",7,30,0,55,1650
"173","belgium","brussels","2020-02-20",1056207,"Woluwe-Saint-Lambert",50.84668,4.41996,"Townhouse","Private room",2,1,1,"$98.00",2,90,0,120,3600
"174","belgium","brussels","2020-02-20",1092072,"Ixelles",50.82409,4.37175,"Apartment","Private room",3,1,2,"$65.00",5,1111,0,65,1950
"175","belgium","brussels","2020-02-20",1095437,"Anderlecht",50.84179,4.32945,"Apartment","Entire home/apt",4,1,1,"$70.00",90,365,0,70,2100
"176","belgium","brussels","2020-02-20",1096978,"Watermael-Boitsfort",50.81155,4.3947,"Apartment","Entire home/apt",2,1,1,"$80.00",6,1125,0,35,1050
"177","belgium","brussels","2020-02-20",1101677,"Saint-Josse-ten-Noode",50.85372,4.3686,"House","Private room",2,1,1,"$40.00",3,1125,5,40.24,1006
